-1.37215 0.61591 15.766 1.69166
0.577184 -0.0221952 0.661871 1.45565
-1.5629 0.523084 33.2685 1.96513
0.253938 -0.881863 6.20926 1.54233
0.963659 0.161118 9.90259 1.60004
-0.839188 -0.703937 6.25255 1.54301
-0.904305 -0.792346 31.4492 1.93671
0.465873 -0.0860087 15.9087 1.69389
-0.263797 1.32987 35.4864 1.99979
0.507106 -0.414619 16.391 1.70142
0.685903 0.143821 18.9857 1.74196
-1.28301 0.967084 23.2946 1.80929
1.02315 -0.27503 10.8284 1.61451
1.40481 0.281852 39.1497 2.05703
0.405229 -0.408091 47.5207 2.18782
0.0614457 0.728765 32.3208 1.95033
0.0730422 -0.53412 27.4931 1.87489
-0.980596 0.353819 17.1241 1.71288
-0.546075 0.822346 14.712 1.67519
1.58432 -0.188898 28.069 1.88389
1.17192 -0.0355659 19.666 1.75259
-0.741173 0.814758 11.1522 1.61957
1.12921 0.9722 14.8272 1.67699
1.25977 0.352302 12.6363 1.64275
1.11202 -0.371381 6.64516 1.54914
0.669186 1.36831 38.6195 2.04874
1.35081 0.478948 13.6957 1.65931
0.0641862 1.53192 12.665 1.6432
-0.0957655 -0.0329499 27.7824 1.87941
-0.271491 1.01278 1.21229 1.46425
-0.736851 0.169968 4.73607 1.51931
0.160635 -0.73636 24.2794 1.82468
0.487911 1.8236 32.8887 1.9592
-0.821621 0.0841313 3.5119 1.50019
-0.940825 1.19328 12.9377 1.64746
0.756087 1.08099 15.8593 1.69311
1.35828 0.355015 0.552049 1.45394
-1.04333 1.51143 27.4485 1.87419
1.05659 0.80604 7.27752 1.55902
0.939563 0.873946 0.173137 1.44802
0.484639 1.48785 20.5462 1.76635
0.336547 -0.400595 45.6587 2.15873
0.0304545 0.621271 15.0059 1.67978
-0.969465 -0.70436 18.4854 1.73415
-0.27072 -1.6449 45.2921 2.153
1.85003 0.0416673 27.0744 1.86835
0.160321 0.95157 0.109937 1.44703
-0.610614 1.02225 14.352 1.66956
-1.52845 -0.993245 31.5458 1.93822
0.0357931 0.0163963 6.32638 1.54416
1.89937 -0.0134171 42.1911 2.10455
-1.2338 -0.68302 16.5477 1.70387
-1.453 0.511077 48.3129 2.2002
1.19637 1.1979 29.8015 1.91096
1.01761 0.404531 13.0325 1.64894
0.676828 0.854312 5.55782 1.53215
0.00803742 -1.53243 14.4696 1.6714
-0.212042 0.463564 24.6439 1.83037
-0.282128 1.48426 8.4147 1.57679
0.960502 0.184368 25.1526 1.83832
0.475876 -1.06828 1.95409 1.47585
0.911497 1.059 0.649421 1.45546
1.26146 -1.01807 36.681 2.01845
-0.102699 -1.49136 35.8613 2.00565
0.17895 1.21418 14.2491 1.66795
-0.540651 1.48157 12.7841 1.64506
-0.718967 0.865656 16.5624 1.7041
0.843651 1.31014 8.91905 1.58467
-1.03398 -0.136939 10.2876 1.60606
0.870083 -1.7452 47.6498 2.18984
1.20491 0.606053 44.7199 2.14406
0.450195 1.20026 1.33719 1.46621
0.529404 0.0804512 28.7915 1.89518
1.20581 0.250409 36.5308 2.01611
-1.42705 0.0595048 4.70994 1.51891
0.515266 1.06471 16.7542 1.7071
-0.311113 0.70756 10.5441 1.61006
0.594248 -0.728598 16.3495 1.70077
-0.759603 1.24278 1.16685 1.46354
0.934115 0.210263 23.4154 1.81118
-0.805174 -1.24513 21.2757 1.77774
0.747473 -0.602916 25.8968 1.84995
-0.339687 -0.725252 11.3306 1.62235
-0.262496 0.834585 18.2507 1.73048
-0.387328 0.320667 12.7819 1.64503
0.179491 0.267817 1.58033 1.47001
0.407152 -1.39739 42.6312 2.11142
0.245579 -1.08096 4.68352 1.51849
-0.776511 -0.11599 40.4076 2.07668
1.23923 -1.46295 38.2178 2.04247
1.66782 -0.468292 40.227 2.07386
0.885103 0.178213 2.03324 1.47708
-0.872095 1.20907 5.51828 1.53154
-0.917262 -0.0201024 9.48822 1.59357
-0.0538461 0.0637732 20.7513 1.76955
-0.85946 0.805784 29.9928 1.91395
-1.7812 0.203927 41.4763 2.09338
0.989308 0.150976 47.6347 2.1896
-0.894541 1.50704 32.0093 1.94546
1.43714 -0.660785 26.3867 1.8576
0.711066 1.44487 32.9488 1.96014
0.740866 1.14107 27.4885 1.87482
1.33584 0.742142 7.2487 1.55857
0.714473 -0.993579 42.343 2.10692
-0.660856 0.1994 2.22133 1.48002
1.39831 -0.218575 12.8728 1.64645
-0.537855 -0.184801 45.8089 2.16108
0.785551 -1.54085 30.7423 1.92566
0.2034 0.266278 33.3768 1.96682
-1.24101 0.039758 10.7102 1.61266
-0.749173 1.79385 42.9041 2.11569
-0.726776 1.10335 12.2578 1.63684
1.1644 0.570841 23.1967 1.80776
-1.08262 -0.820094 12.8485 1.64607
-0.447533 -1.0706 10.9739 1.61678
0.409727 -0.954417 0.688862 1.45608
-1.43056 -0.438903 12.1031 1.63442
1.19331 0.571601 19.5912 1.75143
0.738707 -0.92635 12.8792 1.64655
1.01666 0.341464 1.53012 1.46922
0.828012 -0.34563 17.2128 1.71426
-0.812763 -1.07531 8.73598 1.58181
1.3752 -0.483847 3.02723 1.49261
-0.0716097 1.48365 13.9727 1.66364
0.0164444 -0.207773 13.3673 1.65418
0.23176 -0.445821 18.3533 1.73208
-0.246476 0.193438 1.61132 1.47049
1.11871 0.935164 36.6307 2.01767
-0.384385 -1.26729 1.65404 1.47116
-0.549582 0.78647 16.0519 1.69612
-0.796115 0.996735 1.4788 1.46842
0.425066 0.632966 0.49804 1.45309
1.30656 -0.741436 23.0647 1.8057
-0.612111 0.0480932 12.8842 1.64663
-1.3902 0.827398 19.8259 1.75509
0.130633 -1.1689 17.8462 1.72416
-0.889158 -0.854503 12.352 1.63831
-1.66898 -0.696346 25.8214 1.84877
-0.5874 1.11459 18.5819 1.73565
0.195032 0.443081 15.0415 1.68034
1.55649 0.926758 31.7371 1.9412
-1.24577 -0.745037 23.5127 1.8127
-1.04308 0.909916 3.39625 1.49838
-0.779205 0.761575 10.1492 1.60389
-1.27949 -0.0128627 27.1596 1.86968
-1.06725 -0.329897 29.245 1.90227
-0.373415 0.523766 9.1557 1.58837
-1.47617 0.585643 27.6743 1.87772
-0.410319 -0.771284 18.4155 1.73306
1.13904 -0.744188 38.3996 2.04531
-1.06466 -0.985817 24.1087 1.82201
-0.492615 0.625198 2.10523 1.47821
0.329071 0.969854 2.28927 1.48108
0.823347 -0.660527 16.4254 1.70196
-0.0705055 1.43809 22.2466 1.79291
0.355693 1.13263 15.7632 1.69161
0.495345 0.603963 14.679 1.67467
-1.10242 0.329132 14.2808 1.66845
-1.36719 -0.0107375 44.4623 2.14004
0.222839 0.577622 32.2553 1.9493
0.678377 0.434299 17.6635 1.7213
-0.551469 0.539713 13.4308 1.65517
-1.06289 1.34742 19.7647 1.75414
-0.254373 0.861127 0.296765 1.44995
0.193509 -0.294952 18.6155 1.73618
0.63759 0.503746 15.068 1.68075
-0.473973 0.0192751 17.401 1.7172
0.403997 1.18347 22.2143 1.79241
0.186694 1.80148 37.0699 2.02453
-1.82384 -0.357379 30.9697 1.92921
-0.594817 -0.216851 4.1318 1.50987
-0.287234 0.632179 8.69116 1.58111
-0.599255 0.267991 17.1643 1.71351
0.708369 0.523195 12.0228 1.63317
0.0670538 1.54698 44.3638 2.1385
1.29871 0.537479 10.2367 1.60526
0.492961 0.694674 0.00091728 1.44533
0.63961 -0.567949 9.64663 1.59604
-0.608021 -0.140098 24.2439 1.82412
-0.64684 -1.06465 6.49727 1.54683
0.851523 -0.284998 15.8645 1.6932
-0.389135 -0.635812 3.4362 1.499
-0.455353 -0.981748 10.1288 1.60358
0.42586 0.118272 32.7529 1.95708
0.637882 -1.41637 8.48714 1.57792
0.883784 -0.407261 5.94652 1.53823
-1.60282 0.800551 35.6431 2.00224
-1.5999 0.585385 30.5973 1.9234
0.462899 0.630396 21.1666 1.77604
-0.17512 -1.24209 6.98865 1.55451
-0.397481 -1.34035 18.5273 1.7348
-0.906511 0.0411291 6.14683 1.54136
0.899265 -1.91837 47.9873 2.19511
1.16022 0.289382 0.103047 1.44692
-0.729357 -1.12622 45.3091 2.15327
-0.667127 0.518177 3.82658 1.5051
-0.262221 -0.916399 5.56837 1.53232
1.5776 -0.657882 39.6059 2.06415
-0.108403 -0.276774 11.6427 1.62723
-0.82491 -0.875916 22.6242 1.79882
-0.722085 1.32707 13.2796 1.65281
-0.230715 -1.22233 6.91214 1.55331
1.41201 -0.484744 7.17167 1.55737
-1.06486 -0.943447 24.4816 1.82784
-0.692883 -1.48386 20.7965 1.77026
0.24029 0.629418 8.28703 1.5748
-1.64467 0.343986 36.5516 2.01643
-0.570569 0.596899 11.9841 1.63256
1.74953 0.315455 28.5975 1.89215
0.786686 0.681793 6.43469 1.54585
0.596001 -0.504388 1.87336 1.47458
-0.560934 -0.944652 19.734 1.75366
0.378696 0.276577 11.4501 1.62422
-0.374497 -1.04295 32.5589 1.95405
-0.608214 0.920146 14.517 1.67214
0.44511 0.0810041 4.07922 1.50905
-1.15819 -0.408448 10.9321 1.61613
-1.04066 0.630893 1.30941 1.46577
0.0195355 -1.84202 28.2496 1.88671
-1.71473 -0.00386249 27.5538 1.87584
0.453286 1.63442 25.4943 1.84366
-0.736482 -0.879806 29.8617 1.9119
1.9518 -0.447701 42.9814 2.1169
1.56467 1.19205 42.8231 2.11442
0.581657 -0.309695 1.55578 1.46962
1.32106 -0.28103 7.29333 1.55927
-0.152591 -0.951773 1.07187 1.46206
0.185824 -0.660948 0.00928778 1.44546
-0.123365 -0.648045 1.81861 1.47373
-0.0744561 1.49726 46.6356 2.17399
-0.812376 -0.742869 27.1448 1.86945
-0.857515 -0.809505 13.2142 1.65178
0.597722 -0.254875 23.4571 1.81183
-0.790348 0.91649 6.17095 1.54173
0.628297 0.048335 3.89614 1.50619
1.53141 -0.193375 27.0532 1.86802
0.438084 0.28544 3.27347 1.49646
1.35133 1.01352 19.7824 1.75441
1.38826 -0.321527 9.21858 1.58935
-0.161098 0.0430083 6.83034 1.55204
-1.53742 -0.503714 21.0813 1.77471
-0.848817 0.599966 3.55981 1.50093
-0.384816 -0.328791 24.4037 1.82662
1.13197 0.185592 42.5056 2.10946
1.19367 0.72626 2.32864 1.4817
0.634607 -0.420745 22.7337 1.80053
0.515434 -1.52544 19.1556 1.74462
-0.382239 -0.845541 7.44546 1.56165
0.453695 -1.33621 14.6439 1.67412
-1.90291 0.369865 39.3191 2.05967
-0.552387 -2.05914 46.1785 2.16685
0.919968 1.30859 11.2908 1.62173
1.08924 0.183114 13.3663 1.65416
0.228946 1.25356 16.8188 1.70811
1.07272 0.155891 7.67479 1.56523
-1.00752 -0.345198 13.653 1.65864
-1.3253 -0.605018 5.27526 1.52774
0.246201 -1.14945 7.03709 1.55527
-0.671176 -0.965707 3.88633 1.50604
-0.464941 0.978864 9.27988 1.59031
-0.886861 -0.592196 5.36194 1.52909
-0.114057 0.0795534 8.52347 1.57849
-0.82781 0.666461 12.6794 1.64343
1.91174 -0.780604 48.5775 2.20434
0.712742 1.25116 25.8992 1.84999
0.663174 -0.235078 2.2001 1.47969
-0.330834 0.561011 13.6696 1.6589
-1.32695 0.652744 26.0371 1.85214
0.0165457 -1.35048 3.98591 1.50759
0.0172737 -0.0767979 18.5604 1.73532
1.28488 0.00386145 8.871 1.58392
0.892809 0.240155 35.6046 2.00163
-0.231147 -0.744294 16.6071 1.7048
-1.31817 -0.769985 14.7544 1.67585
0.62341 0.133245 18.7492 1.73827
0.983278 -0.716508 7.37867 1.5606
0.767223 -0.629754 1.28613 1.46541
0.774035 -1.40457 30.5478 1.92262
0.922193 -0.854828 0.11566 1.44712
-0.629283 -1.24111 9.81893 1.59873
0.602801 0.769343 26.8685 1.86513
-0.951931 0.963507 31.0507 1.93048
-0.403743 -0.958063 21.1035 1.77506
0.0552672 -0.505344 6.10591 1.54072
1.06257 -0.594904 2.87812 1.49028
-0.427603 1.32519 6.4198 1.54562
0.228161 0.730717 27.0555 1.86805
-1.22679 0.790348 44.2199 2.13625
0.0714201 0.99549 13.6972 1.65933
0.202761 -0.132919 8.89258 1.58426
-1.12718 -0.389922 13.6182 1.6581
0.41671 -0.223232 22.9565 1.80401
1.22518 -0.19033 6.03467 1.5396
-0.969622 -0.265131 15.8845 1.69351
-0.723391 -1.48372 26.1934 1.85458
0.346109 0.433488 19.7254 1.75352
0.807281 1.75223 33.6886 1.9717
-0.446481 -0.751988 14.108 1.66575
-1.33067 0.373029 2.90129 1.49065
-0.102393 0.436166 43.1197 2.11906
-0.125465 0.764662 1.15263 1.46332
0.04287 1.21013 12.0714 1.63393
0.209608 -0.0940158 27.2338 1.87084
0.648987 0.571804 15.4678 1.687
1.40594 0.729386 33.4575 1.96809
1.43083 0.991041 48.0617 2.19628
-0.689236 -1.32019 40.3025 2.07504
-0.147812 -0.337013 11.4578 1.62434
0.679096 -0.380409 23.725 1.81602
-0.6135 -0.599417 0.231878 1.44894
-0.0784527 0.853935 34.6853 1.98727
0.284032 -0.636788 8.97993 1.58562
-0.0329364 0.524338 3.37733 1.49808
-0.975976 -1.38751 31.0232 1.93005
0.870656 -0.259636 6.76536 1.55102
0.319612 -1.43425 35.2674 1.99637
0.835771 1.32281 44.3383 2.1381
-1.82578 -0.00910631 33.5344 1.96929
0.155023 0.781718 9.53405 1.59428
-1.02063 -1.27814 17.8008 1.72345
0.0712028 1.55225 23.9368 1.81933
-0.0477479 0.746093 13.2427 1.65223
-0.144542 0.316864 37.3136 2.02834
1.39038 0.171673 5.28923 1.52796
-0.536891 -0.192597 6.14609 1.54135
1.26757 -0.279042 37.9196 2.03781
-0.0450727 -0.161916 1.7122 1.47207
1.40201 1.64968 49.0859 2.21228
0.844196 0.544068 5.0289 1.52389
-1.5028 0.767601 34.26 1.98063
0.691307 0.613642 0.511623 1.45331
0.367671 -0.133215 6.29658 1.5437
0.293725 1.54468 22.1127 1.79082
1.3671 -0.761495 23.9377 1.81934
-0.0732409 -1.26307 1.22903 1.46452
1.23741 0.631057 1.36294 1.46661
-0.686704 0.993598 12.8303 1.64579
-1.24942 0.679901 5.02188 1.52378
1.01107 1.16168 26.3188 1.85654
-0.310046 -0.73724 36.8984 2.02185
0.0593164 -1.8231 26.5832 1.86068
0.698229 -0.173038 35.5921 2.00144
-0.773586 1.45095 20.0292 1.75827
-1.07767 -0.459608 38.4209 2.04564
0.484204 -1.12484 3.79204 1.50456
-1.62393 -0.706617 23.8941 1.81866
-0.780239 1.94864 45.5837 2.15756
-0.159576 1.1071 1.05498 1.4618
-1.19061 -0.170299 3.13599 1.49431
-1.03636 -0.681993 49.7157 2.22212
0.0540002 -1.73048 37.3614 2.02908
-1.28003 0.738122 41.8519 2.09925
-1.51158 -1.07857 39.4105 2.0611
-1.18398 0.644336 4.6108 1.51736
1.01065 1.04337 31.4454 1.93665
-1.10077 -0.385454 7.95353 1.56959
0.126659 1.10446 0.456147 1.45244
0.712005 -0.320857 4.17364 1.51053
-1.43826 -0.57571 34.7616 1.98846
0.732929 -1.55899 19.6796 1.75281
1.35909 -0.0513696 12.3967 1.63901
0.179364 1.16539 14.7515 1.6758
1.43323 -0.919116 33.9377 1.97559
0.390566 0.868349 11.146 1.61947
-0.478402 -0.26527 9.8905 1.59985
0.860156 0.310924 8.85871 1.58373
0.734884 -0.20356 47.0572 2.18058
-0.247654 -0.440987 13.5157 1.6565
-0.917432 -1.17661 4.0174 1.50808
-0.457447 -0.445797 33.5939 1.97022
0.407723 -1.24199 21.1702 1.7761
-0.0476494 0.961391 23.0304 1.80516
1.11242 0.00513557 38.7472 2.05074
0.778293 0.619165 15.8772 1.69339
1.44384 -0.487287 13.0997 1.65
-0.201528 0.517969 28.2871 1.8873
0.551526 1.04565 48.8237 2.20818
-0.787927 1.19475 0.417337 1.45183
1.10032 1.74084 39.6071 2.06417
0.122478 1.23349 23.5817 1.81378
-0.257901 -0.206207 9.69927 1.59686
0.521042 -0.0814036 3.83456 1.50523
0.324998 -1.51543 28.4635 1.89006
-0.646095 0.303312 49.6772 2.22152
-1.13222 -0.158047 24.3049 1.82508
0.594241 0.405171 32.0403 1.94594
0.231323 0.784098 37.1672 2.02605
0.0917652 -1.58321 21.1907 1.77642
-1.16308 -0.937156 24.8202 1.83313
-0.872498 0.302374 4.37839 1.51372
-0.334412 -1.00635 26.3429 1.85692
0.895934 0.626897 23.4017 1.81096
0.454834 1.03622 31.0168 1.92995
-0.662003 -0.57569 4.05007 1.50859
-0.271747 -0.185997 10.2654 1.60571
-0.65907 0.0880489 30.8702 1.92766
1.14332 -0.529827 5.7383 1.53497
-0.77618 -1.14974 6.39575 1.54525
0.0418123 1.05837 2.19224 1.47957
1.61345 0.839412 47.0371 2.18027
-0.338752 0.252541 14.9669 1.67917
0.360494 0.119275 23.67 1.81516
-1.03279 0.105555 8.31752 1.57527
-0.365423 -1.02216 11.8952 1.63118
0.568134 0.491418 2.05418 1.47741
0.367818 0.225583 11.9224 1.6316
-0.576585 -1.36773 8.46289 1.57755
0.682337 -1.29296 5.72206 1.53472
0.875757 -0.310104 2.8179 1.48934
-0.59527 0.53129 47.5189 2.18779
-0.897236 0.916914 10.3103 1.60641
-1.22381 0.0682802 0.326318 1.45041
1.27221 -0.267273 0.579579 1.45437
-0.943939 -0.305004 14.0637 1.66506
0.259354 -0.0268349 9.21143 1.58924
-0.955268 1.20887 34.4524 1.98363
-1.19211 1.02903 22.6217 1.79878
0.311477 -1.15184 10.1369 1.6037
0.840778 1.22198 18.9533 1.74146
-1.74805 0.14726 41.5779 2.09497
-0.505644 -0.313998 29.4611 1.90564
0.058742 -1.3029 0.640761 1.45532
-0.104468 1.18508 33.6822 1.9716
-1.29127 -0.158761 22.0435 1.78974
0.0201352 -0.834615 5.6734 1.53396
-0.029807 1.39109 1.08528 1.46227
0.96892 -1.46675 45.2697 2.15265
1.40809 0.591949 24.7061 1.83135
-1.69831 -0.0381975 27.7059 1.87822
0.792979 1.14309 32.4672 1.95261
0.124904 0.696746 19.9776 1.75746
-0.683282 1.13654 45.7063 2.15947
-1.31328 0.994665 20.0216 1.75815
-0.219522 -0.354068 4.64688 1.51792
-1.70225 -1.34989 47.6371 2.18964
1.45951 -0.454063 9.68123 1.59658
-0.403016 -0.556439 24.8434 1.83349
-1.07247 -1.11633 20.3134 1.76271
0.663058 0.538333 4.32134 1.51283
0.752795 0.0822779 20.4578 1.76496
-0.127005 -0.0757018 38.3792 2.04499
0.611956 -0.182909 7.9474 1.56949
0.539026 1.09553 4.59906 1.51717
0.402751 0.047333 10.1554 1.60399
1.19143 -0.822678 40.1773 2.07308
0.309618 -0.596862 15.1026 1.68129
-0.54245 -0.160017 18.7392 1.73811
-0.72403 -0.880475 11.3411 1.62252
-0.887793 -1.07189 14.7269 1.67542
1.82657 0.894487 49.1649 2.21351
-0.213549 -0.478473 0.961876 1.46034
-0.472514 -0.516142 1.15329 1.46333
0.735504 -0.47184 41.2519 2.08987
1.35392 0.385857 38.9246 2.05351
-0.91841 -0.865214 0.518169 1.45341
-0.190811 1.28859 18.9257 1.74103
1.04929 -0.645766 5.6631 1.5338
0.225029 -0.843852 26.018 1.85184
1.51248 -0.47109 16.6746 1.70585
1.40917 0.419811 35.8648 2.0057
-0.122234 0.108384 16.7554 1.70712
1.42319 0.383844 5.91284 1.5377
-0.461063 0.231901 39.5177 2.06278
1.58399 -1.39385 43.8137 2.1299
-1.25171 0.180287 4.50542 1.51571
0.237326 -1.89344 33.2613 1.96502
0.164557 -0.49485 3.74491 1.50383
-0.0288261 1.20598 30.0327 1.91457
0.85051 1.11161 4.21098 1.51111
0.456049 -0.676505 14.537 1.67245
0.714623 -0.148688 48.2317 2.19893
-1.02391 0.644106 21.3439 1.77881
1.11701 -1.27323 41.0405 2.08657
-0.93765 -0.704698 2.26803 1.48075
1.16256 0.912697 35.1995 1.9953
0.518774 1.28953 14.8358 1.67712
0.780828 -1.17362 12.312 1.63769
-1.40831 -0.954279 36.6438 2.01787
-1.87865 -0.474384 32.9254 1.95977
0.556132 -0.463237 38.8174 2.05183
0.544713 -0.0969706 20.7206 1.76907
-0.361112 1.31597 23.8621 1.81816
1.86345 -0.188545 37.2688 2.02764
-0.951736 -0.875932 11.4864 1.62479
-0.496212 -1.16882 4.21784 1.51122
-0.469121 1.00015 31.2871 1.93417
0.216268 -0.340702 5.27757 1.52777
0.283731 1.58284 25.7398 1.8475
-0.967909 -0.245068 21.455 1.78055
0.192815 -1.20628 23.6717 1.81518
-0.373871 1.35155 44.1387 2.13498
0.691657 -0.313177 18.0711 1.72767
-1.27223 0.587027 1.3907 1.46704
0.870229 0.22613 8.69412 1.58116
-0.126449 0.541363 23.3256 1.80977
0.0659587 -1.17698 19.3312 1.74736
0.324009 0.541178 1.35491 1.46648
-0.72503 -0.134243 16.0241 1.69569
-0.235607 0.333504 21.3552 1.77899
0.843629 0.588205 12.0332 1.63333
-0.891092 0.0755502 19.7849 1.75445
1.34019 -0.531421 13.6105 1.65798
-1.01066 -0.228282 1.76243 1.47285
-0.260899 -1.33551 18.2188 1.72998
0.501064 0.336101 5.40403 1.52975
0.542307 0.192526 13.1242 1.65038
1.10703 0.335387 7.64133 1.56471
-1.58771 -0.377617 14.0395 1.66468
-0.282712 -0.427292 15.1385 1.68185
0.313326 -0.848003 13.0327 1.64895
-1.39147 0.43676 13.0224 1.64879
0.777479 1.43511 13.3319 1.65362
-0.497513 -0.419521 31.0056 1.92977
-1.22498 0.793708 13.8388 1.66154
1.51692 0.310615 15.3 1.68437
-1.28195 0.676162 1.29349 1.46552
-0.417752 -0.423821 0.245062 1.44914
-0.843345 0.262045 28.585 1.89195
-1.19231 -0.0965405 1.82267 1.47379
-0.178128 1.45195 11.5525 1.62582
-1.32882 -0.43851 25.5208 1.84408
1.20267 0.835356 9.70079 1.59689
0.337612 -0.739866 13.0001 1.64844
0.521612 1.67832 30.8224 1.92691
-0.0911112 1.15446 1.58896 1.47014
-0.40708 -1.41734 2.22404 1.48006
0.362588 -1.48091 5.56558 1.53227
0.385823 -0.891362 13.78 1.66062
-0.385029 -0.656771 4.74582 1.51947
-1.50772 -0.191371 14.3099 1.6689
1.38057 0.268509 26.5418 1.86003
-1.88899 -0.63731 39.7542 2.06647
1.1786 0.847079 34.9748 1.99179
0.477548 0.645629 42.687 2.1123
0.537842 1.4128 48.365 2.20102
0.275967 -0.586038 14.3251 1.66914
0.34027 -0.994568 11.3792 1.62311
0.814981 -0.295172 16.0179 1.69559
1.74139 0.207825 26.543 1.86005
1.42157 -0.258879 2.70849 1.48763
-1.54276 -0.178563 30.3782 1.91997
0.715734 -0.479822 45.0896 2.14984
-1.07144 -0.882257 8.37316 1.57614
-0.456771 -1.47899 13.5241 1.65663
-1.62504 -0.291641 23.8063 1.81729
-0.200161 -0.203048 2.97362 1.49178
0.145921 -1.18168 11.7565 1.62901
-0.315428 0.32036 15.574 1.68866
0.869432 0.366501 18.3445 1.73194
-0.561846 1.09187 15.5231 1.68786
-0.669153 0.973943 10.524 1.60975
0.848819 0.799107 14.8817 1.67784
0.935846 -1.29768 25.7447 1.84757
0.467116 0.371811 16.3241 1.70038
-1.99255 0.350164 45.8471 2.16167
-0.823355 -0.433944 7.11368 1.55646
2.10541 0.427123 49.3825 2.21691
-0.448547 -1.38529 26.7144 1.86273
-1.07659 -0.350819 4.5026 1.51567
1.32021 -0.890103 21.6683 1.78388
0.223817 0.330363 18.2829 1.73098
0.634867 -1.62476 44.885 2.14664
0.740874 0.187773 19.8551 1.75555
0.43126 0.573836 5.38944 1.52952
-0.497238 -1.02549 22.3218 1.79409
0.816055 1.05688 19.5282 1.75044
1.15329 -0.858737 13.6091 1.65796
-0.438439 -0.466018 0.0343666 1.44585
0.614333 -1.32982 15.8679 1.69325
-0.619594 -0.407423 38.7537 2.05084
0.00796718 -0.860144 3.91036 1.50641
-0.649405 0.108604 7.20515 1.55789
0.717811 1.44591 28.2795 1.88718
0.329043 1.37252 21.6054 1.7829
-0.0480465 0.171356 26.5514 1.86018
1.08181 0.774818 15.4387 1.68654
-0.824774 0.49403 19.0317 1.74268
-0.824222 -0.662375 1.40732 1.4673
1.13944 -0.0426953 3.23119 1.4958
1.2845 0.866381 11.9056 1.63134
0.931104 0.0807898 32.6773 1.9559
-0.27848 1.52139 12.7332 1.64427
0.473133 -1.0843 16.1549 1.69773
0.187955 0.169291 29.5655 1.90727
-0.165594 -1.26475 6.50183 1.5469
0.451224 0.416726 9.38912 1.59202
1.29367 0.182231 11.8007 1.6297
0.962174 1.04112 33.8281 1.97388
0.400996 0.562429 6.65681 1.54933
-0.772771 0.202028 9.56677 1.59479
-0.70548 -0.836292 21.359 1.77905
0.587168 -1.03609 16.1904 1.69829
1.53665 0.921578 43.7459 2.12884
-1.28651 0.713905 7.44008 1.56156
0.326726 -1.63815 48.4889 2.20295
1.42589 0.149607 3.38893 1.49826
-0.47589 -1.05577 45.2817 2.15284
1.36051 0.172286 5.3101 1.52828
0.58601 0.0371455 15.9597 1.69468
0.857692 -0.194445 5.21415 1.52678
0.760932 0.020249 4.56194 1.51659
1.26267 -0.695701 11.5282 1.62544
0.409891 -1.09165 8.21041 1.5736
0.491633 -0.438298 22.9129 1.80333
0.982679 0.687709 8.60406 1.57975
-0.688545 0.686744 4.56619 1.51666
1.17899 0.124912 4.28123 1.51221
0.917092 0.99455 4.14852 1.51013
-0.900138 -0.71451 4.57194 1.51675
-1.06302 -1.33589 26.1069 1.85323
-1.01793 1.04009 3.44412 1.49913
0.400726 0.447903 20.1554 1.76024
