94	10	30	22
95	20	30	11
96	30	30	1
97	40	30	0
98	50	30	0
99	-50	40	0
100	-40	40	0
101	-30	40	0
102	-20	40	5
103	-10	40	8
104	0	40	17
105	10	40	11
106	20	40	3
107	30	40	0
108	40	40	0
109	50	40	0
110	-50	50	0
111	-40	50	0
112	-30	50	1
113	-20	50	0
114	-10	50	1
115	0	50	5
116	10	50	1
117	20	50	4
118	30	50	0
119	40	50	0
120	50	50	0


0	-50	-50	0
1	-40	-50	0
2	-30	-50	0
3	-20	-50	1
4	-10	-50	2
5	0	-50	7
6	10	-50	5
7	20	-50	1
8	30	-50	0
9	40	-50	0
10	50	-50	0
11	-50	-40	0
12	-40	-40	0
13	-30	-40	1
14	-20	-40	5
15	-10	-40	13
16	0	-40	8
17	10	-40	7
18	20	-40	2
19	30	-40	1
20	40	-40	0
21	50	-40	0
22	-50	-30	0
23	-40	-30	0
24	-30	-30	0
25	-20	-30	6
26	-10	-30	30
27	0	-30	35
28	10	-30	25
29	20	-30	10
30	30	-30	2
31	40	-30	0
32	50	-30	0
33	-50	-20	0
34	-40	-20	0
35	-30	-20	2
36	-20	-20	25
37	-10	-20	85
38	0	-20	160
39	10	-20	86
40	20	-20	22
41	30	-20	4
42	40	-20	0
43	50	-20	0
44	-50	-10	0
45	-40	-10	0
46	-30	-10	3
47	-20	-10	46
48	-10	-10	402
49	0	-10	1060
50	10	-10	458
51	20	-10	68
52	30	-10	0
53	40	-10	0
54	50	-10	0
55	-50	0	0
56	-40	0	0
57	-30	0	5
58	-20	0	64
59	-10	0	717
60	0	0	3919
61	10	0	964
62	20	0	75
63	30	0	10
64	40	0	0
65	50	0	0
66	-50	10	0
67	-40	10	0
68	-30	10	2
69	-20	10	38
70	-10	10	352
71	0	10	981
72	10	10	422
73	20	10	72
74	30	10	3
75	40	10	0
76	50	10	0
77	-50	20	0
78	-40	20	0
79	-30	20	1
80	-20	20	25
81	-10	20	82
82	0	20	165
83	10	20	100
84	20	20	23
85	30	20	5
86	40	20	0
87	50	20	0
88	-50	30	0
89	-40	30	0
90	-30	30	1
91	-20	30	5
92	-10	30	28
93	0	30	25
94	10	30	18
95	20	30	8
96	30	30	0
97	40	30	0
98	50	30	0
99	-50	40	0
100	-40	40	0
101	-30	40	2
102	-20	40	6
103	-10	40	8
104	0	40	11
105	10	40	10
106	20	40	1
107	30	40	1
108	40	40	0
109	50	40	0
110	-50	50	0
111	-40	50	0
112	-30	50	1
113	-20	50	1
114	-10	50	2
115	0	50	2
116	10	50	1
117	20	50	1
118	30	50	0
119	40	50	0
120	50	50	0


0	-50	-50	0
1	-40	-50	0
2	-30	-50	0
3	-20	-50	1
4	-10	-50	3
5	0	-50	13
6	10	-50	3
7	20	-50	2
8	30	-50	1
9	40	-50	0
10	50	-50	0
11	-50	-40	0
12	-40	-40	0
13	-30	-40	2
14	-20	-40	3
15	-10	-40	10
16	0	-40	13
17	10	-40	4
18	20	-40	3
19	30	-40	1
20	40	-40	0
21	50	-40	0
22	-50	-30	0
23	-40	-30	0
24	-30	-30	2
25	-20	-30	8
26	-10	-30	22
27	0	-30	40
28	10	-30	28
29	20	-30	12
30	30	-30	2
31	40	-30	0
32	50	-30	0
33	-50	-20	0
34	-40	-20	0
35	-30	-20	0
36	-20	-20	24
37	-10	-20	90
38	0	-20	155
39	10	-20	85
40	20	-20	32
41	30	-20	3
42	40	-20	0
43	50	-20	0
44	-50	-10	0
45	-40	-10	0
46	-30	-10	1
47	-20	-10	41
48	-10	-10	337
49	0	-10	1034
50	10	-10	434
51	20	-10	71
52	30	-10	2
53	40	-10	0
54	50	-10	0
55	-50	0	0
56	-40	0	0
57	-30	0	1
58	-20	0	58
59	-10	0	810
60	0	0	4049
61	10	0	967
62	20	0	107
63	30	0	6
64	40	0	0
65	50	0	0
66	-50	10	0
67	-40	10	0
68	-30	10	4
69	-20	10	54
70	-10	10	352
71	0	10	999
72	10	10	432
73	20	10	67
74	30	10	3
75	40	10	0
76	50	10	0
77	-50	20	0
78	-40	20	0
79	-30	20	0
80	-20	20	18
81	-10	20	105
82	0	20	148
83	10	20	86
84	20	20	29
85	30	20	2
86	40	20	0
87	50	20	0
88	-50	30	0
89	-40	30	0
90	-30	30	2
91	-20	30	13
92	-10	30	22
93	0	30	48
94	10	30	26
95	20	30	9
96	30	30	0
97	40	30	0
98	50	30	0
99	-50	40	0
100	-40	40	0
101	-30	40	2
102	-20	40	8
103	-10	40	8
104	0	40	16
105	10	40	6
106	20	40	8
107	30	40	1
108	40	40	0
109	50	40	0
110	-50	50	0
111	-40	50	0
112	-30	50	1
113	-20	50	1
114	-10	50	2
115	0	50	5
116	10	50	6
117	20	50	3
118	30	50	0
119	40	50	0
120	50	50	0


0	-50	-50	0
1	-40	-50	0
2	-30	-50	0
3	-20	-50	1
4	-10	-50	5
5	0	-50	4
6	10	-50	3
7	20	-50	3
8	30	-50	1
9	40	-50	0
10	50	-50	0
11	-50	-40	0
12	-40	-40	0
13	-30	-40	1
14	-20	-40	2
15	-10	-40	12
16	0	-40	17
17	10	-40	14
18	20	-40	6
19	30	-40	2
20	40	-40	0
21	50	-40	0
22	-50	-30	0
23	-40	-30	0
24	-30	-30	1
25	-20	-30	11
26	-10	-30	29
27	0	-30	41
28	10	-30	22
29	20	-30	15
30	30	-30	0
31	40	-30	0
32	50	-30	0
33	-50	-20	0
34	-40	-20	0
35	-30	-20	0
36	-20	-20	35
37	-10	-20	74
38	0	-20	165
39	10	-20	89
40	20	-20	22
41	30	-20	4
42	40	-20	0
43	50	-20	0
44	-50	-10	0
45	-40	-10	0
46	-30	-10	2
47	-20	-10	45
48	-10	-10	402
49	0	-10	999
50	10	-10	419
51	20	-10	58
52	30	-10	5
53	40	-10	0
54	50	-10	0
55	-50	0	0
56	-40	0	0
57	-30	0	5
58	-20	0	74
59	-10	0	746
60	0	0	3913
61	10	0	992
62	20	0	94
63	30	0	1
64	40	0	0
65	50	0	0
66	-50	10	0
67	-40	10	0
68	-30	10	4
69	-20	10	48
70	-10	10	353
71	0	10	998
72	10	10	446
73	20	10	56
74	30	10	5
75	40	10	0
76	50	10	0
77	-50	20	0
78	-40	20	0
79	-30	20	0
80	-20	20	18
81	-10	20	97
82	0	20	167
83	10	20	99
84	20	20	21
85	30	20	2
86	40	20	0
87	50	20	0
88	-50	30	0
89	-40	30	0
90	-30	30	1
91	-20	30	12
92	-10	30	25
93	0	30	31
94	10	30	25
95	20	30	4
96	30	30	1
97	40	30	0
98	50	30	0
99	-50	40	0
100	-40	40	0
101	-30	40	1
102	-20	40	5
103	-10	40	12
104	0	40	12
105	10	40	12
106	20	40	6
107	30	40	1
108	40	40	0
109	50	40	0
110	-50	50	0
111	-40	50	0
112	-30	50	0
113	-20	50	2
114	-10	50	5
115	0	50	4
116	10	50	2
117	20	50	1
118	30	50	0
119	40	50	0
120	50	50	0


0	-50	-50	0
1	-40	-50	0
2	-30	-50	0
3	-20	-50	2
4	-10	-50	4
5	0	-50	4
6	10	-50	5
7	20	-50	1
8	30	-50	0
9	40	-50	1
10	50	-50	0
11	-50	-40	0
12	-40	-40	0
13	-30	-40	0
14	-20	-40	3
15	-10	-40	7
16	0	-40	12
17	10	-40	9
18	20	-40	2
19	30	-40	1
20	40	-40	0
21	50	-40	0
22	-50	-30	0
23	-40	-30	0
24	-30	-30	1
25	-20	-30	8
26	-10	-30	27
27	0	-30	29
28	10	-30	37
29	20	-30	9
30	30	-30	1
31	40	-30	0
32	50	-30	0
33	-50	-20	0
34	-40	-20	0
35	-30	-20	3
36	-20	-20	16
37	-10	-20	83
38	0	-20	153
39	10	-20	92
40	20	-20	32
41	30	-20	5
42	40	-20	0
43	50	-20	0
44	-50	-10	0
45	-40	-10	0
46	-30	-10	4
47	-20	-10	43
48	-10	-10	373
49	0	-10	966
50	10	-10	411
51	20	-10	79
52	30	-10	7
53	40	-10	0
54	50	-10	0
55	-50	0	0
56	-40	0	0
57	-30	0	5
58	-20	0	61
59	-10	0	729
60	0	0	3892
61	10	0	1092
62	20	0	91
63	30	0	5
64	40	0	0
65	50	0	0
66	-50	10	0
67	-40	10	0
68	-30	10	6
69	-20	10	42
70	-10	10	346
71	0	10	1006
72	10	10	432
73	20	10	68
74	30	10	4
75	40	10	0
76	50	10	0
77	-50	20	0
78	-40	20	0
79	-30	20	2
80	-20	20	16
81	-10	20	95
82	0	20	180
83	10	20	88
84	20	20	19
85	30	20	4
86	40	20	0
87	50	20	0
88	-50	30	0
89	-40	30	0
90	-30	30	0
91	-20	30	9
92	-10	30	24
93	0	30	33
94	10	30	25
95	20	30	8
96	30	30	3
97	40	30	0
98	50	30	0
99	-50	40	0
100	-40	40	0
101	-30	40	1
102	-20	40	3
103	-10	40	7
104	0	40	10
105	10	40	3
106	20	40	2
107	30	40	1
108	40	40	0
109	50	40	0
110	-50	50	0
111	-40	50	0
112	-30	50	0
113	-20	50	5
114	-10	50	4
115	0	50	5
116	10	50	2
117	20	50	1
118	30	50	0
119	40	50	0
120	50	50	0


0	-50	-50	0
1	-40	-50	0
2	-30	-50	0
3	-20	-50	1
4	-10	-50	6
5	0	-50	4
6	10	-50	4
7	20	-50	1
8	30	-50	0
9	40	-50	0
10	50	-50	0
11	-50	-40	0
12	-40	-40	0
13	-30	-40	0
14	-20	-40	9
15	-10	-40	8
16	0	-40	10
17	10	-40	9
18	20	-40	6
19	30	-40	0
20	40	-40	0
21	50	-40	0
22	-50	-30	0
23	-40	-30	0
24	-30	-30	2
25	-20	-30	6
26	-10	-30	25
27	0	-30	32
28	10	-30	28
29	20	-30	10
30	30	-30	0
31	40	-30	0
32	50	-30	0
33	-50	-20	0
34	-40	-20	0
35	-30	-20	2
36	-20	-20	24
37	-10	-20	113
38	0	-20	167
39	10	-20	81
40	20	-20	19
41	30	-20	6
42	40	-20	0
43	50	-20	0
44	-50	-10	0
45	-40	-10	0
46	-30	-10	3
47	-20	-10	53
48	-10	-10	387
49	0	-10	1011
50	10	-10	405
51	20	-10	63
52	30	-10	8
53	40	-10	0
54	50	-10	0
55	-50	0	0
56	-40	0	0
57	-30	0	2
58	-20	0	90
59	-10	0	749
60	0	0	3866
61	10	0	981
62	20	0	106
63	30	0	8
64	40	0	0
65	50	0	0
66	-50	10	0
67	-40	10	0
68	-30	10	5
69	-20	10	40
70	-10	10	389
71	0	10	1016
72	10	10	422
73	20	10	69
74	30	10	10
75	40	10	0
76	50	10	0
77	-50	20	0
78	-40	20	0
79	-30	20	1
80	-20	20	32
81	-10	20	94
82	0	20	148
83	10	20	107
84	20	20	25
85	30	20	2
86	40	20	0
87	50	20	0
88	-50	30	0
89	-40	30	0
90	-30	30	1
91	-20	30	7
92	-10	30	22
93	0	30	39
94	10	30	26
95	20	30	7
96	30	30	3
97	40	30	0
98	50	30	0
99	-50	40	0
100	-40	40	0
101	-30	40	1
102	-20	40	1
103	-10	40	7
104	0	40	14
105	10	40	9
106	20	40	6
107	30	40	0
108	40	40	0
109	50	40	0
110	-50	50	0
111	-40	50	0
112	-30	50	1
113	-20	50	0
114	-10	50	4
115	0	50	6
116	10	50	3
117	20	50	3
118	30	50	0
119	40	50	0
120	50	50	0


0	-50	-50	0
1	-40	-50	0
2	-30	-50	0
3	-20	-50	1
4	-10	-50	4
5	0	-50	10
6	10	-50	7
7	20	-50	3
8	30	-50	1
9	40	-50	0
10	50	-50	0
11	-50	-40	0
12	-40	-40	0
13	-30	-40	0
14	-20	-40	1
15	-10	-40	7
16	0	-40	10
17	10	-40	10
18	20	-40	3
19	30	-40	0
20	40	-40	0
21	50	-40	0
22	-50	-30	0
23	-40	-30	0
24	-30	-30	2
25	-20	-30	12
26	-10	-30	29
27	0	-30	35
28	10	-30	24
29	20	-30	10
30	30	-30	1
31	40	-30	0
32	50	-30	0
33	-50	-20	0
34	-40	-20	0
35	-30	-20	1
36	-20	-20	24
37	-10	-20	98
38	0	-20	164
39	10	-20	91
40	20	-20	27
41	30	-20	4
42	40	-20	0
43	50	-20	0
44	-50	-10	0
45	-40	-10	0
46	-30	-10	3
47	-20	-10	53
48	-10	-10	358
49	0	-10	1032
50	10	-10	455
51	20	-10	63
52	30	-10	2
53	40	-10	0
54	50	-10	0
55	-50	0	0
56	-40	0	0
57	-30	0	5
58	-20	0	63
59	-10	0	726
60	0	0	3954
61	10	0	1027
62	20	0	87
63	30	0	6
64	40	0	0
65	50	0	0
66	-50	10	0
67	-40	10	0
68	-30	10	2
69	-20	10	42
70	-10	10	349
71	0	10	949
72	10	10	423
73	20	10	55
74	30	10	5
75	40	10	0
76	50	10	1
77	-50	20	0
78	-40	20	0
79	-30	20	2
80	-20	20	20
81	-10	20	97
82	0	20	156
83	10	20	90
84	20	20	26
85	30	20	0
86	40	20	0
87	50	20	0
88	-50	30	0
89	-40	30	0
90	-30	30	1
91	-20	30	6
92	-10	30	29
93	0	30	32
94	10	30	25
95	20	30	15
96	30	30	2
97	40	30	0
98	50	30	0
99	-50	40	0
100	-40	40	0
101	-30	40	0
102	-20	40	2
103	-10	40	8
104	0	40	12
105	10	40	9
106	20	40	3
107	30	40	0
108	40	40	0
109	50	40	0
110	-50	50	0
111	-40	50	0
112	-30	50	0
113	-20	50	0
114	-10	50	4
115	0	50	5
116	10	50	6
117	20	50	0
118	30	50	0
119	40	50	0
120	50	50	0


0	-50	-50	0
1	-40	-50	0
2	-30	-50	0
3	-20	-50	3
4	-10	-50	3
5	0	-50	4
6	10	-50	3
7	20	-50	1
8	30	-50	0
9	40	-50	0
10	50	-50	0
11	-50	-40	0
12	-40	-40	1
13	-30	-40	2
14	-20	-40	5
15	-10	-40	11
16	0	-40	9
17	10	-40	16
18	20	-40	3
19	30	-40	3
20	40	-40	0
21	50	-40	0
22	-50	-30	0
23	-40	-30	0
24	-30	-30	0
25	-20	-30	5
26	-10	-30	30
27	0	-30	47
28	10	-30	34
29	20	-30	8
30	30	-30	3
31	40	-30	0
32	50	-30	0
33	-50	-20	0
34	-40	-20	0
35	-30	-20	3
36	-20	-20	18
37	-10	-20	76
38	0	-20	150
39	10	-20	99
40	20	-20	25
41	30	-20	2
42	40	-20	0
43	50	-20	0
44	-50	-10	0
45	-40	-10	0
46	-30	-10	2
47	-20	-10	33
48	-10	-10	333
49	0	-10	1044
50	10	-10	423
51	20	-10	67
52	30	-10	5
53	40	-10	0
54	50	-10	0
55	-50	0	0
56	-40	0	0
57	-30	0	3
58	-20	0	73
59	-10	0	770
60	0	0	3838
61	10	0	1033
62	20	0	73
63	30	0	6
64	40	0	0
65	50	0	0
66	-50	10	0
67	-40	10	0
68	-30	10	3
69	-20	10	53
70	-10	10	362
71	0	10	1004
72	10	10	387
73	20	10	67
74	30	10	4
75	40	10	0
76	50	10	0
77	-50	20	0
78	-40	20	0
79	-30	20	2
80	-20	20	21
81	-10	20	97
82	0	20	159
83	10	20	93
84	20	20	29
85	30	20	7
86	40	20	0
87	50	20	0
88	-50	30	0
89	-40	30	0
90	-30	30	2
91	-20	30	9
92	-10	30	24
93	0	30	42
94	10	30	31
95	20	30	17
96	30	30	3
97	40	30	0
98	50	30	0
99	-50	40	0
100	-40	40	0
101	-30	40	1
102	-20	40	2
103	-10	40	12
104	0	40	10
105	10	40	6
106	20	40	2
107	30	40	1
108	40	40	0
109	50	40	0
110	-50	50	0
111	-40	50	0
112	-30	50	1
113	-20	50	2
114	-10	50	5
115	0	50	6
116	10	50	5
117	20	50	0
118	30	50	0
119	40	50	0
120	50	50	0


0	-50	-50	0
1	-40	-50	0
2	-30	-50	0
3	-20	-50	2
4	-10	-50	4
5	0	-50	1
6	10	-50	1
7	20	-50	2
8	30	-50	0
9	40	-50	0
10	50	-50	0
11	-50	-40	0
12	-40	-40	0
13	-30	-40	0
14	-20	-40	3
15	-10	-40	12
16	0	-40	13
17	10	-40	7
18	20	-40	2
19	30	-40	2
20	40	-40	0
21	50	-40	0
22	-50	-30	0
23	-40	-30	0
24	-30	-30	1
25	-20	-30	8
26	-10	-30	25
27	0	-30	39
28	10	-30	14
29	20	-30	16
30	30	-30	3
31	40	-30	0
32	50	-30	0
33	-50	-20	0
34	-40	-20	0
35	-30	-20	2
36	-20	-20	24
37	-10	-20	88
38	0	-20	156
39	10	-20	102
40	20	-20	23
41	30	-20	0
42	40	-20	0
43	50	-20	0
44	-50	-10	0
45	-40	-10	0
46	-30	-10	2
47	-20	-10	57
48	-10	-10	340
49	0	-10	1023
50	10	-10	392
51	20	-10	53
52	30	-10	7
53	40	-10	0
54	50	-10	0
55	-50	0	0
56	-40	0	0
57	-30	0	1
58	-20	0	63
59	-10	0	780
60	0	0	4021
61	10	0	1007
62	20	0	83
63	30	0	10
64	40	0	0
65	50	0	0
66	-50	10	0
67	-40	10	0
68	-30	10	4
69	-20	10	56
70	-10	10	359
71	0	10	974
72	10	10	416
73	20	10	63
74	30	10	4
75	40	10	0
76	50	10	0
77	-50	20	0
78	-40	20	0
79	-30	20	3
80	-20	20	15
81	-10	20	86
82	0	20	127
83	10	20	89
84	20	20	34
85	30	20	5
86	40	20	0
87	50	20	0
88	-50	30	0
89	-40	30	0
90	-30	30	1
91	-20	30	6
92	-10	30	28
93	0	30	33
94	10	30	26
95	20	30	9
96	30	30	2
97	40	30	0
98	50	30	0
99	-50	40	0
100	-40	40	0
101	-30	40	0
102	-20	40	4
103	-10	40	10
104	0	40	13
105	10	40	7
106	20	40	3
107	30	40	1
108	40	40	0
109	50	40	0
110	-50	50	0
111	-40	50	0
112	-30	50	1
113	-20	50	3
114	-10	50	3
115	0	50	2
116	10	50	3
117	20	50	2
118	30	50	0
119	40	50	0
120	50	50	0


0	-50	-50	0
1	-40	-50	0
2	-30	-50	0
3	-20	-50	1
4	-10	-50	7
5	0	-50	10
6	10	-50	5
7	20	-50	3
8	30	-50	2
9	40	-50	0
10	50	-50	0
11	-50	-40	0
12	-40	-40	0
13	-30	-40	0
14	-20	-40	3
15	-10	-40	8
16	0	-40	12
17	10	-40	7
18	20	-40	3
19	30	-40	3
20	40	-40	0
21	50	-40	0
22	-50	-30	0
23	-40	-30	0
24	-30	-30	0
25	-20	-30	13
26	-10	-30	27
27	0	-30	26
28	10	-30	21
29	20	-30	8
30	30	-30	0
31	40	-30	0
32	50	-30	0
33	-50	-20	0
34	-40	-20	0
35	-30	-20	6
36	-20	-20	13
37	-10	-20	87
38	0	-20	162
39	10	-20	108
40	20	-20	40
41	30	-20	1
42	40	-20	0
43	50	-20	0
44	-50	-10	0
45	-40	-10	0
46	-30	-10	3
47	-20	-10	44
48	-10	-10	332
49	0	-10	975
50	10	-10	411
51	20	-10	52
52	30	-10	4
53	40	-10	0
54	50	-10	0
55	-50	0	0
56	-40	0	0
57	-30	0	7
58	-20	0	82
59	-10	0	780
60	0	0	4018
61	10	0	1035
62	20	0	96
63	30	0	9
64	40	0	0
65	50	0	0
66	-50	10	0
67	-40	10	0
68	-30	10	1
69	-20	10	55
70	-10	10	352
71	0	10	919
72	10	10	451
73	20	10	57
74	30	10	8
75	40	10	0
76	50	10	0
77	-50	20	0
78	-40	20	0
79	-30	20	2
80	-20	20	21
81	-10	20	85
82	0	20	160
83	10	20	92
84	20	20	28
85	30	20	5
86	40	20	0
87	50	20	0
88	-50	30	0
89	-40	30	0
90	-30	30	0
91	-20	30	7
92	-10	30	21
93	0	30	32
94	10	30	28
95	20	30	13
96	30	30	1
97	40	30	0
98	50	30	0
99	-50	40	0
100	-40	40	0
101	-30	40	1
102	-20	40	5
103	-10	40	12
104	0	40	13
105	10	40	12
106	20	40	4
107	30	40	0
108	40	40	0
109	50	40	0
110	-50	50	0
111	-40	50	0
112	-30	50	0
113	-20	50	1
114	-10	50	3
115	0	50	6
116	10	50	3
117	20	50	3
118	30	50	0
119	40	50	0
120	50	50	0


0	-50	-50	0
1	-40	-50	0
2	-30	-50	0
3	-20	-50	2
4	-10	-50	5
5	0	-50	5
6	10	-50	5
7	20	-50	2
8	30	-50	1
9	40	-50	0
10	50	-50	0
11	-50	-40	0
12	-40	-40	0
13	-30	-40	0
14	-20	-40	2
15	-10	-40	12
16	0	-40	12
17	10	-40	6
18	20	-40	4
19	30	-40	0
20	40	-40	0
21	50	-40	0
22	-50	-30	0
23	-40	-30	0
24	-30	-30	1
25	-20	-30	11
26	-10	-30	19
27	0	-30	33
28	10	-30	29
29	20	-30	15
30	30	-30	0
31	40	-30	0
32	50	-30	0
33	-50	-20	0
34	-40	-20	0
35	-30	-20	1
36	-20	-20	19
37	-10	-20	88
38	0	-20	163
39	10	-20	97
40	20	-20	31
41	30	-20	3
42	40	-20	0
43	50	-20	0
44	-50	-10	0
45	-40	-10	0
46	-30	-10	4
47	-20	-10	40
48	-10	-10	360
49	0	-10	1002
50	10	-10	422
51	20	-10	63
52	30	-10	6
53	40	-10	0
54	50	-10	0
55	-50	0	0
56	-40	0	0
57	-30	0	7
58	-20	0	67
59	-10	0	765
60	0	0	4082
61	10	0	1002
62	20	0	88
63	30	0	9
64	40	0	0
65	50	0	0
66	-50	10	0
67	-40	10	0
68	-30	10	1
69	-20	10	54
70	-10	10	370
71	0	10	968
72	10	10	428
73	20	10	65
74	30	10	5
75	40	10	1
76	50	10	0
77	-50	20	0
78	-40	20	0
79	-30	20	5
80	-20	20	17
81	-10	20	77
82	0	20	133
83	10	20	97
84	20	20	32
85	30	20	5
86	40	20	0
87	50	20	0
88	-50	30	0
89	-40	30	0
90	-30	30	4
91	-20	30	11
92	-10	30	21
93	0	30	39
94	10	30	31
95	20	30	11
96	30	30	1
97	40	30	0
98	50	30	0
99	-50	40	1
100	-40	40	0
101	-30	40	0
102	-20	40	7
103	-10	40	12
104	0	40	9
105	10	40	5
106	20	40	5
107	30	40	1
108	40	40	0
109	50	40	0
110	-50	50	0
111	-40	50	0
