4.000	0.00000
3.880	0.00000
3.873	0.02757
3.850	0.03172
3.839	0.03706
3.817	0.04358
3.805	0.05070
3.794	0.05663
3.783	0.06315
3.762	0.07442
3.740	0.08450
3.719	0.09576
3.687	0.10881
3.677	0.12719
3.657	0.14261
3.616	0.16633
3.596	0.17938
3.577	0.19479
3.538	0.21377
3.491	0.23156
3.409	0.25943
3.348	0.27544
3.297	0.29738
3.232	0.31932
3.177	0.33593
3.102	0.35313
3.051	0.36321
2.988	0.37269
2.883	0.38752
2.779	0.39819
2.715	0.40234
2.617	0.39997
2.531	0.39286
2.465	0.38515
2.410	0.37269
2.337	0.35728
2.292	0.34127
2.260	0.33296
2.218	0.31695
2.181	0.30687
2.152	0.29323
2.100	0.27485
2.067	0.26418
2.026	0.24935
1.998	0.24046
1.977	0.22860
1.959	0.21911
1.921	0.20488
1.883	0.19005
1.840	0.17641
1.795	0.15803
1.752	0.14735
1.719	0.13490
1.660	0.11593
1.617	0.10288
1.560	0.08450
1.520	0.07382
1.487	0.06196
1.452	0.05485
1.413	0.04477
1.392	0.03943
1.380	0.03409
1.370	0.00000
1.000	0.00000
